"matricula","nome","cod_func_lotacao","desc_func_lotacao","cod_uor_localizacao","uor_trabalho","data_nasc","sexo","cod_est_civil","est_civil","data_posse","data_posse_incorp","cod_grau_instr","grau_instr","tempo_banco"
"5daf1943de4bf5c6129fa0a0f272b749","906fe8fb96a979f8a1b6b47b57b17788","16290",GER MODULO UA,d8204bc04fcbeb4144ccec2c2ef50445,a5c7ec110ae659b9901e8729b445a22c,"1978-07-11",1,"2",CASADO(A),"2008-10-01","2005-02-01",7,POS-GRADUCAO-ESPEC,14
"3a2b75f50187fb6bef8d5b95a98844fe","1cf5feb26915b067091d9ed8e6cb75da","610",ESCRITURARIO,ef3242a6f900ede54fb74b71be822e37,"14721f4f00b0a967ac47b28f3a88c602","1976-04-10",1,"2",CASADO(A),"2002-02-04",,5,SUPERIOR GRADUACAO,21
"17656a6baa9e5d78fd878e0fc3c461b3","50ddc0f2f0731bf85374b73e47096841","394",CAIXA EXECUTIVO,a4c84b105ee7aa2211dd294d26db9ecf,"5cba7f6f336bbfd225951a24ed7dad1a","1990-03-03",1,"1",SOLTEIRO(A),"2011-03-14",,5,SUPERIOR GRADUACAO,12
caf16605ea1c61051ec8714f8f82244d,"0fd3526c99857c2adb57c75a2ed6089e","610",ESCRITURARIO,d4ce44f39a4a99bb1fe0f14e5330e6d4,"38831dc77f506088927fdd11bfa8c779","1972-11-25",1,"1",SOLTEIRO(A),"2000-03-13",,3,SUPERIOR EM ANDAMENTO,23
"2412e79b4840c3fb5f4f1fa6f9d3234c","3ccc5f362f652bbb369d1fb22cd06c42","16280",GER GRUPO UA,afa73512a045b8492d94152050b80273,"4fe03b2dd02881db071630dbab9291bd","1980-12-12",1,"2",CASADO(A),"2010-07-19",,7,POS-GRADUCAO-ESPEC,12
"509cf40ce8ceef8ef73d9fa8ccd83058","947f307c2e22c20b87d1bbcc68dc3ab0","16261",GER SETOR UA,c81545110d3c55bf7244a8086634145d,f1b4914f085a81cb75efdf0204cac594,"1963-05-10",1,"2",CASADO(A),"1987-06-01",,7,POS-GRADUCAO-ESPEC,35
dc00232c87d5406fc952262222fcac36,c6103291905ba6ccc05feaf45ddbacbf,"16290",GER MODULO UA,"7ce94f8ecfde6f818fd95b6313e2c28e","393e8345f6253451b6563cd9a6b190de","1968-05-26",1,"1",SOLTEIRO(A),"2000-05-29",,7,POS-GRADUCAO-ESPEC,22
"7f050f31d6a9061a9d055e91d9d36007",a96bda8d68d1b57aa7a8d5e4b8e259c9,"394",CAIXA EXECUTIVO,"5d0dab7be5ba51a596800d6e920ebbfe","46846243b0bf2cf40f9ad855c3fb39f3","1968-04-26",1,"1",SOLTEIRO(A),"2006-12-11",,5,SUPERIOR GRADUACAO,16
e6acaed0984856fd0e0c8a4212044c68,a48ac07645d5a18618fd4f49488b4899,"16480",ASSIST OP JUNIOR UA,"484fbd27034fc755e2040ca83e29aeab",f40234163ed477ddc0818b82548cac41,"1955-05-05",1,"2",CASADO(A),"2009-12-01","2000-04-06",7,POS-GRADUCAO-ESPEC,13
"52f422e9b54f7cb653bffad5382a21a7",d6728f15be265495aa8550a443142240,"394",CAIXA EXECUTIVO,"4da90de29f46a17868d38a774f91dd8c","8ae5a4e674fbdeadc4603d01f4a81cb2","1976-05-08",1,"1",SOLTEIRO(A),"2007-09-03",,5,SUPERIOR GRADUACAO,15
e95279b88e61a95c2251b22738bfcfd3,"9e0c8f605e2a318dd6f4dad694d01c64","16290",GER MODULO UA,"7c69ba0569a68d49556112a35de7ff03",dc1b98f6a5516c1c056cd1b5f9173f23,"1972-06-04",1,"4",VIUVO(A),"2001-10-22",,5,SUPERIOR GRADUACAO,21
b8571f248dba4555a0a77e123ec9dd06,cfdc78d662e825a03122d95c9b02cb3e,"4960",ASSIST.B UA,"484fbd27034fc755e2040ca83e29aeab","9d89bc79836c4ccb41734d7e00c34d9e","1968-01-28",1,"2",CASADO(A),"2007-08-13",,5,SUPERIOR GRADUACAO,15
eb80228ea11d791056ebc011dade657c,ffb49f78f5eeb5a840df71652332f41c,"16261",GER SETOR UA,"53a321a3dd5fec15174c52abc7dca46a","3fc4e1ee41dd64d063f0d1a5f4ccad41","1968-11-04",1,"2",CASADO(A),"1994-03-21",,7,POS-GRADUCAO-ESPEC,29
c09a891fef5e5aca33cf23e4579e6b27,bd135c1bc9d1d8dd8b269ebc9b6f11b2,"610",ESCRITURARIO,"0d1a85e948c599cddea15b17d930a76a",bb78730849ed0d632b38cc33f181271d,"1951-07-07",1,"2",CASADO(A),"2011-12-05",,5,SUPERIOR GRADUACAO,11
"6df03c3691e307e30a04ac3160f04a0a",fb395b3ebf8435cefd42f39de303fdef,"394",CAIXA EXECUTIVO,"5d0dab7be5ba51a596800d6e920ebbfe","5d0dab7be5ba51a596800d6e920ebbfe","1964-02-25",1,"1",SOLTEIRO(A),"2009-12-01","2004-06-03",5,SUPERIOR GRADUACAO,13
"656eda4652aabe09839c319051ac1a46",f84e4f595deb201aba91b7befbd0a397,"16290",GER MODULO UA,"4c22eee729922b827bc7ff33abe4e627",e1b5dc4f5b210e07b8af33f53d898757,"1966-02-02",1,"1",SOLTEIRO(A),"2000-03-20",,7,POS-GRADUCAO-ESPEC,23
"45871fd8478148f697343f4b0d77afe9","6f3c8d6279a4f8fbbe60245729efbbc0","394",CAIXA EXECUTIVO,"318a8bef91ec0f33317368813e8103c1","949bab46eda087615ba82d75cb868f3a","1963-09-07",1,"2",CASADO(A),"2007-10-15",,2,ENSINO MEDIO,15
"294d7e5f84777d70a73d4eb0f6fca932",daed8da5966cf4c663736247c1935762,"16290",GER MODULO UA,df1fdab9688c6da1635d03ef4b680474,eb1e78328c46506b46a4ac4a1e378b91,"1968-07-27",1,"1",SOLTEIRO(A),"2003-10-06",,5,SUPERIOR GRADUACAO,19
"03a5a1eac2717bb73f4d383d9e48dd7b",cd5745816172f2f4a87fa221ec5051e3,"610",ESCRITURARIO,cae4ef6ab52e80148e97a6df5759d387,"260fdb9a6a40b5fd6d53135aaa63acaf","1951-03-26",1,"2",CASADO(A),"2012-02-27",,5,SUPERIOR GRADUACAO,11
"2ec3adfbb4e813c5269de8e9a0ecf3c1",e265cbbdbe9779a360a4233123d65ac7,"16290",GER MODULO UA,e20c9afa140436a643b095e45f06188d,bacad5a7012004e84a61dd3f085fb6f7,"1972-12-03",1,"1",SOLTEIRO(A),"2000-03-13",,7,POS-GRADUCAO-ESPEC,23
"3286fa925ee5d37f8b605df3458690c4","1f3c5133dc31f47d9bad8fe098904977","610",ESCRITURARIO,b5dd0e4351a65a23e2a13bf0483fe8cc,f6fdd75dccd15c9e7f13ddd9076d7809,"1970-10-22",1,"2",CASADO(A),"1992-10-01",,7,POS-GRADUCAO-ESPEC,30
"19ab9e0d6acb1345b07bf4f510c8e938",d463628bf37c52ed0b2dde8f3023b50a,"394",CAIXA EXECUTIVO,d6ad0e3164c390aa401ffc3784199479,a56ee11d03e067e9b5d626098bb82572,"1972-01-04",1,"1",SOLTEIRO(A),"2000-11-06",,5,SUPERIOR GRADUACAO,22
"8d7c8ee1b0b110486f5fc73423ce9447",ef14b1420495a69c56fad143194878ea,"16460",ASSIST OP PLENO UA,afa73512a045b8492d94152050b80273,"99dd11bd115491c0f9a5d6157d744b6d","1974-03-28",1,"2",CASADO(A),"2006-05-15",,5,SUPERIOR GRADUACAO,16
"64ee11fc7605e9749042603c0ccd489e","43831339f917a758349ea610bbbd7660","610",ESCRITURARIO,"5c0400579e6fcfb96bdb950d2babfff7","541e8a8e525a4b25ea5567ea912fc514","1957-11-08",1,"8",DIVORCIADO(A),"2007-10-15",,5,SUPERIOR GRADUACAO,15
afc33c5b3890d406071ba1969d9a83cf,"3793ca6db536affd012b912a8bdb7847","394",CAIXA EXECUTIVO,b09e9b8f288432a0628bf7a6f1b8ed42,b09e9b8f288432a0628bf7a6f1b8ed42,"1970-01-01",1,"2",CASADO(A),"2007-07-23",,7,POS-GRADUCAO-ESPEC,15
"516f19d56c7a76619d5cc4bee3fffe30","5f44e00ae040fab465582c02e9c1d5d6","16148",GER AREA UA,b84a25d15d9d44f58640a485c1387df8,f4f83fc07a1d9ae99c4b98a11db36074,"1963-03-29",1,"1",SOLTEIRO(A),"1994-04-15",,7,POS-GRADUCAO-ESPEC,28
ad8ef92a39f8778fe2639dd078caef71,fd48e08fcfbaa9f38ed7eabfcc6957c8,"16290",GER MODULO UA,"5d0dab7be5ba51a596800d6e920ebbfe","24e4e3f0a7abff9de60c1f6541cb4759","1963-10-28",1,"2",CASADO(A),"2009-12-01","1985-06-17",5,SUPERIOR GRADUACAO,13
bdc91057eb3cb495c9b56b5bcf49dd99,"6fe7087032e32ff79d0aab5639645224","394",CAIXA EXECUTIVO,"1394985202ea63bcbc29d6db7df35287","78497f1055352530ee1981d1cdff6f60","1970-03-14",1,"2",CASADO(A),"2000-02-28",,5,SUPERIOR GRADUACAO,23
"0a70a879733d070bb663e0af2682edfe","117150f4bb9f3c49a331ac8a215ede32","394",CAIXA EXECUTIVO,d4ce44f39a4a99bb1fe0f14e5330e6d4,"321881c1fb4da0aafa52965594bb30a0","1972-01-29",1,"1",SOLTEIRO(A),"2008-10-01","2007-09-21",5,SUPERIOR GRADUACAO,14
"41fa877ae5fb5989cf05b71df600befe",b9869a74685195e7fcdb16707711a493,"394",CAIXA EXECUTIVO,"26ae4207dc887746c21a8d2e9499e4fd","9ab960b3015b7144fb459c58b31318c0","1976-01-07",1,"1",SOLTEIRO(A),"2010-05-10",,2,ENSINO MEDIO,12
ed502ae8211ec7095a98793dd02b3393,"1bd48ff46288b62d3e0d3647cac31161","394",CAIXA EXECUTIVO,e2a7609174b65610516acb23fcd4f6d4,"303659519df4e139ef7be7554dd57ad5","1977-04-21",1,"1",SOLTEIRO(A),"2006-09-18",,5,SUPERIOR GRADUACAO,16
ba5f8b21e7ec0456890107dce378c445,"574431f1bedf81ceb10d656e35e74e6e","394",CAIXA EXECUTIVO,"3540d6b314e2116e054cd2265b647164",dd9db24819fd958ea42d9d0e8bac753d,"1976-08-27",1,"2",CASADO(A),"2008-10-01","2008-03-24",5,SUPERIOR GRADUACAO,14
b820141ff5acf1815c4f90e0558e4470,"191335b4be4a50a860a526f79895c6aa","394",CAIXA EXECUTIVO,"1394985202ea63bcbc29d6db7df35287","6a56505509d1457fa4e125c1317a6e51","1973-08-20",1,"1",SOLTEIRO(A),"2007-07-30",,2,ENSINO MEDIO,15
"3abdf6c1cd13899579eae4e92ffdf2d8","7f1348b249e544ade735cb56fae115b8","16480",ASSIST OP JUNIOR UA,b84a25d15d9d44f58640a485c1387df8,"7ad549a4678c166e7375f126a52b77a2","1993-08-01",2,"1",SOLTEIRO(A),"2015-08-24",,7,POS-GRADUCAO-ESPEC,7
cc8db6b8a4764445984f0588655cde1c,dcffc088f6baa4c313c8825cc96dd25b,"610",ESCRITURARIO,"41f87c79a2fb369fdb2aa2a1060a9a83","1e30c63d8b63c3908230308beefa6724","1986-05-07",1,"1",SOLTEIRO(A),"2013-05-24",,2,ENSINO MEDIO,9
d601ee728eb09a5c677821217229777c,bc5fdbde678bd461e063a676d975af7f,"394",CAIXA EXECUTIVO,"93a1767b32f01d0843c8f747f7567710",ee947d98b91c8ada08f8c15e8f3248fc,"1987-12-29",1,"1",SOLTEIRO(A),"2011-02-21",,5,SUPERIOR GRADUACAO,12
"8aab89b941912c0a009d7821bf9ef31e","68431b3905a690dba7c62478cfa37502","16460",ASSIST OP PLENO UA,"484fbd27034fc755e2040ca83e29aeab","8bc2436efd210e5d1e845b065c7dfa1b","1986-10-30",2,"2",CASADO(A),"2010-11-29",,5,SUPERIOR GRADUACAO,12
"17a57e2b80a814c0c247d9bc7bf7ee0c","33504a777bc8033420385ee108066718","394",CAIXA EXECUTIVO,"5e7b46caa9a02a3e3af097af5d27fab5","5e7b46caa9a02a3e3af097af5d27fab5","1979-04-26",1,"2",CASADO(A),"2001-12-10",,7,POS-GRADUCAO-ESPEC,21
"1b340d3cd1cb0a0f2bd2e8e78c02ff0c","52c9a7f01033333f2a29da7e69163ce3","610",ESCRITURARIO,e9430c8c694537c003cfb33e7ed322e1,ea4297c5d5988e119a1faebf8cd8b4df,"1986-10-16",2,"2",CASADO(A),"2010-05-03",,7,POS-GRADUCAO-ESPEC,12
b53a92aad5d9336a7666381be6dbcc94,"732ec361efec8a9bfe473eee4881ec63","16290",GER MODULO UA,d60a556b10d7313b7e4026b4b9a19f32,"91b67e1db962a66c1dd676c8a8e4edf5","1986-08-27",1,"2",CASADO(A),"2009-12-01","2006-09-27",7,POS-GRADUCAO-ESPEC,13
"579baf63d164bc2d0973d874ce27ee39",ca9c1e49cef684536fed216d6dc03740,"394",CAIXA EXECUTIVO,"66ad4d795e99fb554db14f094b47de9c","77a7d83b81f1ee68a4f3e572f5424634","1985-08-27",1,"3",CASADO(A) COM FUNCIONARIA(O),"2008-10-01","2008-01-18",7,POS-GRADUCAO-ESPEC,14
"0be5edc065f76028d5be7a71ed17bf1f","6560de81d943c48c9138c822771c43f0","16290",GER MODULO UA,"940af5b63a832bd68ebbc70ee0fe22fe",d137365c43ccaccecdf7316c2dd05609,"1987-05-07",2,"3",CASADO(A) COM FUNCIONARIA(O),"2008-05-05",,7,POS-GRADUCAO-ESPEC,14
e97ad7198216be7eaebc76bfcd890849,"298fe211fa1abb8a709a52419221f027","16290",GER MODULO UA,"0b59c1793dde5c61c78296b07e110bd4","764c561d1fc3d206a8f820ae10131a90","1985-03-29",2,"2",CASADO(A),"2007-08-27",,7,POS-GRADUCAO-ESPEC,15
"486f36b2391de39f72e7504be1b1d1e4","100ac68ae1a01d8c452fbf2395b4a02b","394",CAIXA EXECUTIVO,f4f845d6fdeca6547c012e2b85347ae5,"09f883ef1c2cb177f16fe5850face99c","1977-05-20",2,"2",CASADO(A),"2000-07-03",,5,SUPERIOR GRADUACAO,22
c3f69859b50bdaf2d6cff46b4ad6bf4c,"3a0d83c44e0ef003766312dea6bf5e16","16235",GER SEGMENTO UA,"932394cf885b03f8fe2b6cb51f3a8999","932394cf885b03f8fe2b6cb51f3a8999","1984-03-26",2,"1",SOLTEIRO(A),"2004-10-04",,7,POS-GRADUCAO-ESPEC,18
"9442b978698dd7034bc95738ba2e98ea",ec45c55f370fd1bd4984250a1d407e85,"16480",ASSIST OP JUNIOR UA,b84a25d15d9d44f58640a485c1387df8,c592d9e2a4ccee9c4832ecfd3f9ba896,"1982-10-30",2,"3",CASADO(A) COM FUNCIONARIA(O),"2010-12-06",,7,POS-GRADUCAO-ESPEC,12
a9ad367d9b493765d4b33d68348e8f09,"3a1310b85954aa007877577b32f86687","16290",GER MODULO UA,cae4ef6ab52e80148e97a6df5759d387,"38cefdeda93b56f655a310d6e71b87e6","1978-08-10",2,"2",CASADO(A),"2009-12-01","2006-06-08",7,POS-GRADUCAO-ESPEC,13
"5899df6f153a3622f2973ed244efab5c",b2292f7f6f8c8022ffe3ee78e5189bd6,"12380",ASSESSOR II UE,"9a405a7732ab4f806431a48f6398a7cb","007df688f88ef9dd889f8e91efb781d1","1981-02-21",2,"4",VIUVO(A),"2007-10-01",,7,POS-GRADUCAO-ESPEC,15
"20deb299fa25935e5124a6721eb3e77e",b48c5944b59dc636da2f61f0b0ac4b90,"610",ESCRITURARIO,"1394985202ea63bcbc29d6db7df35287","1394985202ea63bcbc29d6db7df35287","1982-04-07",2,"1",SOLTEIRO(A),"2012-04-16",,5,SUPERIOR GRADUACAO,10
"483a50f17a5e60954e60cadeca59cd0b","92da8d8998f618a28ef06eacb6014f5e","16460",ASSIST OP PLENO UA,"3e2500c59ab4ea1d914ac27cec5ae528",f0a7214c9729c691b23c01e2a62de423,"1970-03-27",2,"2",CASADO(A),"2008-07-01",,7,POS-GRADUCAO-ESPEC,14
c3b4f80a0cc09036666bb2f5a87fea82,"45f4b5b05b85c7065073fd79ab11690f","16480",ASSIST OP JUNIOR UA,cbbb18efb6e9789c7b1476058c231bd5,aa7419d3338aa7f10d70fde7714c8443,"1976-02-15",2,"2",CASADO(A),"2015-04-13",,7,POS-GRADUCAO-ESPEC,7
c98f64177ee5ad34a25c183e096ab7c2,"8e610bd8f8c4327f17b9879c34ca2a81","16460",ASSIST OP PLENO UA,"51200d29d1fc15f5a71c1dab4bb54f7c","899c3c9ca697d0f2551d245a00352383","1974-12-15",2,"2",CASADO(A),"2011-10-17",,5,SUPERIOR GRADUACAO,11
"3118565e8aaae3a97b7a79ad46203b9d","419cfea4022339515539dd5d372c9797","16480",ASSIST OP JUNIOR UA,"484fbd27034fc755e2040ca83e29aeab","44e7ea3b675b812712c41369ddcd3926","1974-02-06",2,"2",CASADO(A),"2009-12-01","2006-09-28",7,POS-GRADUCAO-ESPEC,13
"0465163b1840c5ea6bfb16bc76b873b0","77a3e4917a80dc7fc65157c91a12ad1b","394",CAIXA EXECUTIVO,"3ef7e63925b3c028054f45b782fb0c09","388ce397608c1464658db1f65a09af11","1968-07-07",2,"2",CASADO(A),"2009-12-01","1989-12-26",5,SUPERIOR GRADUACAO,13
"5ccb6adade39293ff4912096835f961e","6a088ed95af9cbbe5088f7e324e89f5b","394",CAIXA EXECUTIVO,f4f845d6fdeca6547c012e2b85347ae5,"70dc431987c296785a0a7888f3fe7ecb","1972-04-01",2,"8",DIVORCIADO(A),"2008-09-22",,5,SUPERIOR GRADUACAO,14
"37229821178dcdf14fa97db81c8b64ee",e30e8ec5cf3e77ae2eb6889609ed04e2,"394",CAIXA EXECUTIVO,"1b7b32fc28271a0f901507d14af3209d","88d84f33434189368c8a81f921309825","1984-08-20",2,"2",CASADO(A),"2007-01-15",,5,SUPERIOR GRADUACAO,16
"11a641eeac8d2649e50e4100db9f8756","1411a16f479b6152e154e5f5a2ebe8ec","16460",ASSIST OP PLENO UA,"51200d29d1fc15f5a71c1dab4bb54f7c","04514b9893dd1719269aea025015ebe9","1967-06-19",2,"2",CASADO(A),"2008-04-14",,7,POS-GRADUCAO-ESPEC,14
ec2406207b0a2ae2aa75fffc6b8074ef,"9d4e42aa9cc6e92147c12404a654ce7e","16280",GER GRUPO UA,"484fbd27034fc755e2040ca83e29aeab","3d3fcfa15abeb2f44fa2f38f914a472f","1979-08-13",2,"2",CASADO(A),"2007-10-01",,7,POS-GRADUCAO-ESPEC,15
"28672d55773ca3dd0d2a998bbb149dba",c3b651d10efd2c028aa6616250b83ee0,"12051",GER SOLUCOES UE,"9a405a7732ab4f806431a48f6398a7cb","7e5d3aca64a19975a37bc4b4dba9eba3","1985-02-11",2,"2",CASADO(A),"2007-08-20",,7,POS-GRADUCAO-ESPEC,15
"87093490610cc0958017a580fb01ace9","24e265e3f9e7c1890779adf630dd94a7","394",CAIXA EXECUTIVO,d6c625ffc79cd2e7e1668ff078053911,d9e4784cccbcd24597d41058f3f1b246,"1977-03-11",2,"8",DIVORCIADO(A),"2003-10-06",,5,SUPERIOR GRADUACAO,19
"176cccbbb2a076bc5afe34ab638a2ac1","665733e0f9c3accd1815075ba3ba0b6c","394",CAIXA EXECUTIVO,"384c4d02bc2a89d4e398e446a1b19e1c","5423aba91d6419f14c8b435aa0221c92","1978-04-08",2,"3",CASADO(A) COM FUNCIONARIA(O),"2002-04-15",,7,POS-GRADUCAO-ESPEC,20
"1a9b7c82925e91bd113cb682b8bd99cb","1f5b1d06852c4b3d806c3d4af6145387","16480",ASSIST OP JUNIOR UA,"3e2500c59ab4ea1d914ac27cec5ae528",c8f289f5ec77a81f3b2715af339afeb8,"1978-04-29",2,"2",CASADO(A),"2000-04-24",,7,POS-GRADUCAO-ESPEC,22
"6d794eeaee514cf15b510efe8dd09533","64a8af8608df7d119d877183a203eac3","394",CAIXA EXECUTIVO,ebf1f32726762036348d0b072ca2081a,e361e45fbce63fbaa573e91c12758439,"1967-02-14",2,"2",CASADO(A),"2000-02-21",,5,SUPERIOR GRADUACAO,23
b0e5eafcaee3529e1270f371f6155531,"27c234350a1b87b3d70cfa145519a473","610",ESCRITURARIO,"81d4fe70c6ad96d9c45694cf58544e26","06a075850c75a63d51eceb47a45debdf","1967-06-27",2,"2",CASADO(A),"1987-06-29",,7,POS-GRADUCAO-ESPEC,35
"88eda9cc9fcc20773aa2e915d8a84fb7","56e478897608260e1018ac3ac01ddb29","16480",ASSIST OP JUNIOR UA,e9cb54cbc877fe2cf2bc1293d2ec1254,"26e6e123240664527b9ddbf941f6abdc","1975-02-18",2,"8",DIVORCIADO(A),"2011-02-21",,5,SUPERIOR GRADUACAO,12
b10d5869755f7f6581986442a22d18ae,"6128afb112c6883bd8ebaf0948567dd1","16280",GER GRUPO UA,b84a25d15d9d44f58640a485c1387df8,"4384a9cd3716e66d1d4f22a9db9e36a6","1987-08-07",2,"1",SOLTEIRO(A),"2010-11-12",,7,POS-GRADUCAO-ESPEC,12
d8f1b6cc08408d7bdf7bd5754357e257,"5da74d2eb7281e1a6cdf1cadbbc6bcac","16480",ASSIST OP JUNIOR UA,cbbb18efb6e9789c7b1476058c231bd5,"94e3cb94d354b70ac05d2e8316056838","1980-05-01",2,"2",CASADO(A),"2010-08-02",,5,SUPERIOR GRADUACAO,12
"36a0e1894c03b9379e77c237002e7ff4","9b9a66d692b18c8097ed2f364bc3073c","394",CAIXA EXECUTIVO,"36c436fa1d81bb26c61dad18c8369b5d","1b4afd419fba934d6b827a00e7227f44","1977-06-02",2,"1",SOLTEIRO(A),"2009-12-01","2006-04-24",5,SUPERIOR GRADUACAO,13
e926e0397220be8afee05776821cdab0,c47f938fcadff5362a499e25457dc963,"16460",ASSIST OP PLENO UA,"51200d29d1fc15f5a71c1dab4bb54f7c",f8ecf355e6e5d7235f4e4bad5922b09f,"1980-02-11",2,"3",CASADO(A) COM FUNCIONARIA(O),"2009-06-29",,5,SUPERIOR GRADUACAO,13
"5861c8fe0940daaa1a4b9c8a88469a25","56ad522292ecbd618e76398a0fdc27bb","394",CAIXA EXECUTIVO,fa99ccdbea597263a88f27075bd6eb49,bcbd91cae9a64ad9ecc160838ae65dff,"1981-04-01",2,"2",CASADO(A),"2008-11-03",,5,SUPERIOR GRADUACAO,14
fd2e14f764649dd2d884ea42863c7b0a,"74709715b6d701dc7000786ea1c9242b","394",CAIXA EXECUTIVO,"4c22eee729922b827bc7ff33abe4e627","9e393328c77bde6040494e987b12e22f","1976-06-23",2,"2",CASADO(A),"2008-10-01","2005-05-06",5,SUPERIOR GRADUACAO,14
"4b676c93f2754e575d300df728b205cc","3aca8ec87dcccc6ebc236d035ee71f7f","610",ESCRITURARIO,"157d48fb60506aa8eaf092b59812e889","157d48fb60506aa8eaf092b59812e889","1975-05-10",2,"8",DIVORCIADO(A),"2005-06-20",,5,SUPERIOR GRADUACAO,17
d5bf8e3b909b530732138b194f678311,b37d77a6f79b2b02c7b5479b812ee425,"16261",GER SETOR UA,"9118e9eb78542a71118293e27f603a69",e1662ea392108e8aacd9e99fcdde0378,"1979-09-27",2,"2",CASADO(A),"1998-06-29",,7,POS-GRADUCAO-ESPEC,24
"5d9d10cac3d9daa178551d3e1506a220","931169d1e7a325a349e79e9dcc967cca","4935",ASSIST.A UA,"3e2500c59ab4ea1d914ac27cec5ae528",f21c35027cf798c9f27315d98a60395f,"1977-12-09",1,"1",SOLTEIRO(A),"2004-06-21",,5,SUPERIOR GRADUACAO,18
"68696564d4f4a0b6b9e8d1c15b952d35","9c2ab132b1f7cec3e72fdf245aa3c66a","394",CAIXA EXECUTIVO,"865139e704f5eb73ed1f7a2e6a84a384",d6855e5a22ace88ccbebf38da4745cfb,"1980-05-31",2,"2",CASADO(A),"2006-10-16",,5,SUPERIOR GRADUACAO,16
"1afa398f5d1e188bc2ef0ae01b715d9e",ba03a408d0384ca50dfe3a1e2b12f963,"16233",GER SEGMENTO UA,"29e51d576d6a3efaa2d7ab8cad2fa05a","29e51d576d6a3efaa2d7ab8cad2fa05a","1978-04-27",2,"2",CASADO(A),"2000-03-27",,7,POS-GRADUCAO-ESPEC,23
"46cc02d4884f5fe7009d4d1264bc84b7","1ba09732fba74bf8b278f7747cab5430","16480",ASSIST OP JUNIOR UA,cbbb18efb6e9789c7b1476058c231bd5,"14db7e693b94f40856ec958665010901","1979-07-21",2,"2",CASADO(A),"2006-06-19",,7,POS-GRADUCAO-ESPEC,16
"49cb71f21462b0ef863d0ba7694358c3","444fbaa1c45ab6c3f256763c9b99608e","394",CAIXA EXECUTIVO,"36f9d490114303cd7debf20548fc6888","2c9eda504b57b32348f3437ac07c1fab","1962-04-14",1,"2",CASADO(A),"2011-08-08",,3,SUPERIOR EM ANDAMENTO,11
b370985446bfb959c64b919dd7246ef2,"2e58284efe64845d80d7c75b0d4006b6","5641",BNC AUX ADMIN,b84a25d15d9d44f58640a485c1387df8,"4d99c8fda480e0964bc20c4157b286c2","1958-04-20",2,"1",SOLTEIRO(A),"2009-12-01","1985-02-02",2,ENSINO MEDIO,13
"4f7d6b3462551f5f71205b3dd2fb303d","42ac0ca1f49c180fe614593054e20317","394",CAIXA EXECUTIVO,ac3f1cb73bc8810830788e8c68a03a4a,ac3f1cb73bc8810830788e8c68a03a4a,"1973-10-20",1,"2",CASADO(A),"2009-12-01","2006-05-25",5,SUPERIOR GRADUACAO,13
"32ac99b8ab9d308b1a1ec16d8546d56f","546d2ed23d48bd136d9c2390c0baaad0","610",ESCRITURARIO,d4ce44f39a4a99bb1fe0f14e5330e6d4,b258eb3e2cc0353a03b14900a02166df,"1983-07-01",1,"1",SOLTEIRO(A),"2005-09-12",,2,ENSINO MEDIO,17
d1434470cba014ba0d03babe6462bcfe,"52ee2ffe3ed6ce13fd94d1719d8ca6d9","16460",ASSIST OP PLENO UA,afa73512a045b8492d94152050b80273,d37cf1188bb1ca2fc17edec9341d9f01,"1979-08-14",1,"1",SOLTEIRO(A),"2004-11-29",,7,POS-GRADUCAO-ESPEC,18
aaf5a865702e81f3816597f82127c926,afb811269c7d67fd4b8bcb9fa212479b,"610",ESCRITURARIO,"29d1dcfcb39bf37804b90947d897b522","1210b1a2180a81b92c32f0c53e06d669","1982-01-13",1,"1",SOLTEIRO(A),"2015-06-22",,5,SUPERIOR GRADUACAO,7
f06aad9e01a93f76c8cbdad4977bdfdd,"86c9a20bff439f2c2f2a71098cdd3316","16460",ASSIST OP PLENO UA,afa73512a045b8492d94152050b80273,"71025549847c015a2037c5af7a01ea50","1981-02-21",1,"2",CASADO(A),"2008-02-18",,5,SUPERIOR GRADUACAO,15
e9598ed7e827d4704ae7916197c44b00,"6d09e63c5e960ca14a8b377eab2e3e74","4935",ASSIST.A UA,afa73512a045b8492d94152050b80273,b0e5ce282ff7a6542befd79dae3f75b3,"1979-11-05",2,"8",DIVORCIADO(A),"2008-08-11",,7,POS-GRADUCAO-ESPEC,14
"3ab11bff88afc824e00c6d9d7ff63d28","91b5e6b257192baae566225fb5415de6","394",CAIXA EXECUTIVO,fe16afd293bc4038086fbdf74718d077,"18c2a41e4b3aafd1758d508758bbb482","1981-03-11",1,"1",SOLTEIRO(A),"2013-06-03",,5,SUPERIOR GRADUACAO,9
de6e29cc8b110036243c7fd9ccf0039d,"0b85dd170762d03daf7912cc386898bc","16480",ASSIST OP JUNIOR UA,cbbb18efb6e9789c7b1476058c231bd5,"634d9ff43dfabec72bc1a9eb2fbb81fc","1975-01-14",1,"1",SOLTEIRO(A),"2005-08-01",,2,ENSINO MEDIO,17
"504ac69e9c39810d532a06295c26a143","432825ab64f6d5e5f72d26bf268f86e3","16460",ASSIST OP PLENO UA,b84a25d15d9d44f58640a485c1387df8,"7391775de4a36571b569436a82d7196b","1981-11-06",2,"1",SOLTEIRO(A),"2015-01-05",,7,POS-GRADUCAO-ESPEC,8
